DIGNIDAD_CODIGO,PROVINCIA_CODIGO,CANTON_CODIGO,PARROQUIA_CODIGO,SEXO,NUMERO_DE_JUNTAS,VOTOS_EN_BLANCO,VOTOS_NULOS,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_VOTOS,CANDIDATO_ESTADO
1,13,450,1800,2,2,2,47,7,1000000000004,256, 
1,13,450,3550,1,5,3,49,202,1000000000002,132,1
1,13,450,3550,1,5,3,49,7,1000000000004,433, 
1,13,450,3550,2,4,5,60,202,1000000000002,71,1
1,13,450,3550,2,4,5,60,7,1000000000004,376, 
1,13,450,5570,1,13,8,155,202,1000000000002,517,1
1,13,450,5570,1,13,8,155,7,1000000000004,1464, 
1,13,450,5570,2,12,9,172,202,1000000000002,366,1
1,13,450,5570,2,12,9,172,7,1000000000004,1538, 
1,13,450,5635,1,162,137,1682,202,1000000000002,5899,1
1,13,450,5635,1,162,137,1682,7,1000000000004,13473, 
1,13,450,5635,2,175,118,2258,202,1000000000002,4951,1
1,13,450,5635,2,175,118,2258,7,1000000000004,15657, 
1,13,450,6135,1,4,3,21,202,1000000000002,51,1
1,13,450,6135,1,4,3,21,7,1000000000004,443, 
1,13,450,6135,2,3,2,38,202,1000000000002,37,1
1,13,450,6135,2,3,2,38,7,1000000000004,433, 
1,13,450,6155,1,122,110,1411,202,1000000000002,5213,1
1,13,450,6155,1,122,110,1411,7,1000000000004,11456, 
1,13,450,6155,2,123,110,1847,202,1000000000002,4088,1
1,13,450,6155,2,123,110,1847,7,1000000000004,12556, 
1,13,450,6745,1,14,25,167,202,1000000000002,609,1
1,13,450,6745,1,14,25,167,7,1000000000004,1408, 
1,13,450,6745,2,14,17,243,202,1000000000002,486,1
1,13,450,6745,2,14,17,243,7,1000000000004,1621, 
1,13,455,105,1,9,58,138,202,1000000000002,549,1
1,13,455,105,1,9,58,138,7,1000000000004,614, 
1,13,455,105,2,8,15,172,202,1000000000002,311,1
1,13,455,105,2,8,15,172,7,1000000000004,497, 
1,13,455,560,1,2,1,28,202,1000000000002,145,1
1,13,455,560,1,2,1,28,7,1000000000004,83, 
1,13,455,560,2,1,2,34,202,1000000000002,90,1
1,13,455,560,2,1,2,34,7,1000000000004,68, 
1,13,455,1115,1,11,46,193,202,1000000000002,748,1
1,13,455,1115,1,11,46,193,7,1000000000004,784, 
1,13,455,1115,2,9,34,237,202,1000000000002,445,1
1,13,455,1115,2,9,34,237,7,1000000000004,657, 
1,13,455,1880,1,4,2,58,202,1000000000002,217,1
1,13,455,1880,1,4,2,58,7,1000000000004,285, 
1,13,455,1880,2,3,11,82,202,1000000000002,113,1
1,13,455,1880,2,3,11,82,7,1000000000004,216, 
1,13,455,2810,1,11,17,151,202,1000000000002,725,1
1,13,455,2810,1,11,17,151,7,1000000000004,732, 
1,13,455,2810,2,9,25,201,202,1000000000002,416,1
1,13,455,2810,2,9,25,201,7,1000000000004,626, 
1,13,455,2990,1,5,6,67,202,1000000000002,185,1
1,13,455,2990,1,5,6,67,7,1000000000004,473, 
1,13,455,2990,2,5,8,65,202,1000000000002,115,1
1,13,455,2990,2,5,8,65,7,1000000000004,392, 
1,13,455,4490,1,2,1,33,202,1000000000002,128,1
1,13,455,4490,1,2,1,33,7,1000000000004,145, 
1,13,455,4490,2,2,8,24,202,1000000000002,70,1
1,13,455,4490,2,2,8,24,7,1000000000004,132, 
1,13,455,5485,1,104,129,1275,202,1000000000002,5900,1
1,13,455,5485,1,104,129,1275,7,1000000000004,8017, 
1,13,455,5485,2,101,132,1773,202,1000000000002,4142,1
1,13,455,5485,2,101,132,1773,7,1000000000004,8866, 
1,13,460,330,1,11,18,101,202,1000000000002,591,1
1,13,460,330,1,11,18,101,7,1000000000004,801, 
1,13,460,330,2,9,11,149,202,1000000000002,342,1
1,13,460,330,2,9,11,149,7,1000000000004,662, 
1,13,460,1570,1,2,5,26,202,1000000000002,114,1
1,13,460,1570,1,2,5,26,7,1000000000004,122, 
1,13,460,1570,2,1,9,25,202,1000000000002,56,1
1,13,460,1570,2,1,9,25,7,1000000000004,128, 
1,13,460,2555,1,16,31,237,202,1000000000002,697,1
1,13,460,2555,1,16,31,237,7,1000000000004,1079, 
1,13,460,2555,2,14,48,285,202,1000000000002,391,1
1,13,460,2555,2,14,48,285,7,1000000000004,919, 
1,13,460,6105,1,37,29,360,202,1000000000002,1569,1
1,13,460,6105,1,37,29,360,7,1000000000004,2967, 
1,13,460,6105,2,34,50,488,202,1000000000002,996,1
1,13,460,6105,2,34,50,488,7,1000000000004,2850, 
1,13,465,5885,1,61,80,586,202,1000000000002,3576,1
1,13,465,5885,1,61,80,586,7,1000000000004,4585, 
1,13,465,5885,2,58,100,874,202,1000000000002,2660,1
1,13,465,5885,2,58,100,874,7,1000000000004,5042, 
1,13,470,220,1,14,24,149,202,1000000000002,710,1
1,13,470,220,1,14,24,149,7,1000000000004,1126, 
1,13,470,220,2,13,31,213,202,1000000000002,410,1
1,13,470,220,2,13,31,213,7,1000000000004,1185, 
1,13,470,1105,1,4,8,57,202,1000000000002,167,1
1,13,470,1105,1,4,8,57,7,1000000000004,325, 
1,13,470,1105,2,3,7,74,202,1000000000002,83,1
1,13,470,1105,2,3,7,74,7,1000000000004,266, 
1,13,470,1610,1,11,22,87,202,1000000000002,560,1
1,13,470,1610,1,11,22,87,7,1000000000004,784, 
1,13,470,1610,2,10,13,160,202,1000000000002,359,1
1,13,470,1610,2,10,13,160,7,1000000000004,744, 
1,13,470,2135,1,15,20,211,202,1000000000002,484,1
1,13,470,2135,1,15,20,211,7,1000000000004,964, 
1,13,470,2135,2,12,46,243,202,1000000000002,284,1
1,13,470,2135,2,12,46,243,7,1000000000004,819, 
1,13,470,6030,1,53,69,576,202,1000000000002,2108,1
1,13,470,6030,1,53,69,576,7,1000000000004,4369, 
1,13,470,6030,2,48,77,708,202,1000000000002,1348,1
1,13,470,6030,2,48,77,708,7,1000000000004,4503, 
1,13,470,6725,1,1,0,15,202,1000000000002,61,1
1,13,470,6725,1,1,0,15,7,1000000000004,142, 
1,13,470,6725,2,1,2,15,202,1000000000002,44,1
1,13,470,6725,2,1,2,15,7,1000000000004,124, 
1,13,475,840,1,34,42,380,202,1000000000002,1450,1
1,13,475,840,1,34,42,380,7,1000000000004,3344, 
1,13,475,840,2,32,64,419,202,1000000000002,919,1
1,13,475,840,2,32,64,419,7,1000000000004,3583, 
1,13,475,3445,1,22,54,235,202,1000000000002,1087,1
1,13,475,3445,1,22,54,235,7,1000000000004,1537, 
1,13,475,3445,2,20,69,314,202,1000000000002,736,1
1,13,475,3445,2,20,69,314,7,1000000000004,1477, 
1,13,475,5095,1,40,32,280,202,1000000000002,1308,1
1,13,475,5095,1,40,32,280,7,1000000000004,3576, 
1,13,475,5095,2,40,35,437,202,1000000000002,970,1
1,13,475,5095,2,40,35,437,7,1000000000004,3993, 
1,13,475,5580,1,6,5,42,202,1000000000002,218,1
1,13,475,5580,1,6,5,42,7,1000000000004,569, 
1,13,475,5580,2,6,8,66,202,1000000000002,156,1
1,13,475,5580,2,6,8,66,7,1000000000004,692, 
1,13,476,6750,1,20,27,175,202,1000000000002,910,1
1,13,476,6750,1,20,27,175,7,1000000000004,1388, 
1,13,476,6750,2,17,33,229,202,1000000000002,623,1
1,13,476,6750,2,17,33,229,7,1000000000004,1355, 
1,13,477,470,1,7,17,48,202,1000000000002,121,1
1,13,477,470,1,7,17,48,7,1000000000004,724, 
1,13,477,470,2,6,19,46,202,1000000000002,83,1
1,13,477,470,2,6,19,46,7,1000000000004,582, 
1,13,477,6785,1,26,22,232,202,1000000000002,919,1
1,13,477,6785,1,26,22,232,7,1000000000004,2374, 
1,13,477,6785,2,25,46,334,202,1000000000002,644,1
1,13,477,6785,2,25,46,334,7,1000000000004,2546, 
1,13,480,380,1,9,22,73,202,1000000000002,295,1
1,13,480,380,1,9,22,73,7,1000000000004,702, 
1,13,480,380,2,8,16,119,202,1000000000002,158,1
1,13,480,380,2,8,16,119,7,1000000000004,641, 
1,13,480,405,1,4,9,67,202,1000000000002,302,1
1,13,480,405,1,4,9,67,7,1000000000004,238, 
1,13,480,405,2,3,22,75,202,1000000000002,168,1
1,13,480,405,2,3,22,75,7,1000000000004,181, 
1,13,480,495,1,20,44,277,202,1000000000002,992,1
1,13,480,495,1,20,44,277,7,1000000000004,1555, 
1,13,480,495,2,20,69,310,202,1000000000002,670,1
1,13,480,495,2,20,69,310,7,1000000000004,1711, 
1,13,480,640,1,10,14,94,202,1000000000002,456,1
1,13,480,640,1,10,14,94,7,1000000000004,681, 
1,13,480,640,2,9,13,96,202,1000000000002,237,1
1,13,480,640,2,9,13,96,7,1000000000004,744, 
1,13,480,1160,1,9,13,79,202,1000000000002,414,1
1,13,480,1160,1,9,13,79,7,1000000000004,508, 
1,13,480,1160,2,8,34,79,202,1000000000002,236,1
1,13,480,1160,2,8,34,79,7,1000000000004,493, 
1,13,480,3170,1,9,9,96,202,1000000000002,263,1
1,13,480,3170,1,9,9,96,7,1000000000004,764, 
1,13,480,3170,2,9,15,126,202,1000000000002,171,1
1,13,480,3170,2,9,15,126,7,1000000000004,759, 
1,13,480,3350,1,10,26,106,202,1000000000002,521,1
1,13,480,3350,1,10,26,106,7,1000000000004,863, 
1,13,480,3350,2,10,31,160,202,1000000000002,370,1
1,13,480,3350,2,10,31,160,7,1000000000004,978, 
1,13,480,5250,1,126,116,1193,202,1000000000002,5223,1
1,13,480,5250,1,126,116,1193,7,1000000000004,10450, 
1,13,480,5250,2,128,136,1747,202,1000000000002,4305,1
1,13,480,5250,2,128,136,1747,7,1000000000004,12267, 
1,13,480,6055,1,25,26,286,202,1000000000002,772,1
1,13,480,6055,1,25,26,286,7,1000000000004,1829, 
1,13,480,6055,2,24,36,345,202,1000000000002,491,1
1,13,480,6055,2,24,36,345,7,1000000000004,2048, 
1,13,485,240,1,5,5,48,202,1000000000002,426,1
1,13,485,240,1,5,5,48,7,1000000000004,225, 
1,13,485,240,2,5,14,88,202,1000000000002,300,1
1,13,485,240,2,5,14,88,7,1000000000004,238, 
1,13,485,3110,1,7,8,56,202,1000000000002,314,1
1,13,485,3110,1,7,8,56,7,1000000000004,464, 
1,13,485,3110,2,6,7,59,202,1000000000002,223,1
1,13,485,3110,2,6,7,59,7,1000000000004,530, 
1,13,485,5150,1,64,71,432,202,1000000000002,2690,1
1,13,485,5150,1,64,71,432,7,1000000000004,5244, 
1,13,485,5150,2,61,100,614,202,1000000000002,1781,1
1,13,485,5150,2,61,100,614,7,1000000000004,5909, 
1,13,490,5505,1,42,55,333,202,1000000000002,1562,1
1,13,490,5505,1,42,55,333,7,1000000000004,3587, 
1,13,490,5505,2,37,53,406,202,1000000000002,1026,1
1,13,490,5505,2,37,53,406,7,1000000000004,3584, 
1,13,495,460,1,11,7,179,202,1000000000002,782,1
1,13,495,460,1,11,7,179,7,1000000000004,769, 
1,13,495,460,2,9,21,206,202,1000000000002,418,1
1,13,495,460,2,9,21,206,7,1000000000004,690, 
1,13,495,540,1,17,24,260,202,1000000000002,1048,1
1,13,495,540,1,17,24,260,7,1000000000004,1248, 
1,13,495,540,2,14,22,239,202,1000000000002,595,1
1,13,495,540,2,14,22,239,7,1000000000004,1299, 
1,13,495,1395,1,12,20,152,202,1000000000002,543,1
1,13,495,1395,1,12,20,152,7,1000000000004,1001, 
1,13,495,1395,2,9,31,191,202,1000000000002,234,1
1,13,495,1395,2,9,31,191,7,1000000000004,824, 
1,13,495,2090,1,7,19,112,202,1000000000002,456,1
1,13,495,2090,1,7,19,112,7,1000000000004,321, 
1,13,495,2090,2,6,9,95,202,1000000000002,254,1
1,13,495,2090,2,6,9,95,7,1000000000004,318, 
1,13,495,5755,1,48,60,634,202,1000000000002,2799,1
1,13,495,5755,1,48,60,634,7,1000000000004,3399, 
1,13,495,5755,2,42,105,753,202,1000000000002,1814,1
1,13,495,5755,2,42,105,753,7,1000000000004,3316, 
1,13,500,1070,1,1,1,5,202,1000000000002,65,1
1,13,500,1070,1,1,1,5,7,1000000000004,49, 
1,13,500,1070,2,1,1,12,202,1000000000002,48,1
1,13,500,1070,2,1,1,12,7,1000000000004,58, 
1,13,500,1980,1,3,3,25,202,1000000000002,125,1
1,13,500,1980,1,3,3,25,7,1000000000004,214, 
1,13,500,1980,2,3,5,37,202,1000000000002,89,1
1,13,500,1980,2,3,5,37,7,1000000000004,220, 
1,13,500,5300,1,137,220,1469,202,1000000000002,8094,1
1,13,500,5300,1,137,220,1469,7,1000000000004,8856, 
1,13,500,5300,2,126,254,1942,202,1000000000002,5797,1
1,13,500,5300,2,126,254,1942,7,1000000000004,9702, 
1,13,500,6195,1,3,7,48,202,1000000000002,149,1
1,13,500,6195,1,3,7,48,7,1000000000004,200, 
1,13,500,6195,2,2,4,39,202,1000000000002,91,1
1,13,500,6195,2,2,4,39,7,1000000000004,185, 
1,13,550,265,1,5,5,35,202,1000000000002,275,1
1,13,550,265,1,5,5,35,7,1000000000004,383, 
1,13,550,265,2,5,5,61,202,1000000000002,217,1
1,13,550,265,2,5,5,61,7,1000000000004,399, 
1,13,550,2030,1,7,24,40,202,1000000000002,283,1
1,13,550,2030,1,7,24,40,7,1000000000004,629, 
1,13,550,2030,2,6,34,70,202,1000000000002,198,1
1,13,550,2030,2,6,34,70,7,1000000000004,595, 
1,13,550,6170,1,50,62,416,202,1000000000002,3053,1
1,13,550,6170,1,50,62,416,7,1000000000004,4105, 
1,13,550,6170,2,45,68,635,202,1000000000002,2115,1
1,13,550,6170,2,45,68,635,7,1000000000004,4359, 
1,13,840,1060,1,8,18,76,202,1000000000002,528,1
1,13,840,1060,1,8,18,76,7,1000000000004,596, 
1,13,840,1060,2,6,14,88,202,1000000000002,341,1
1,13,840,1060,2,6,14,88,7,1000000000004,503, 
1,13,840,1065,1,3,16,53,202,1000000000002,178,1
1,13,840,1065,1,3,16,53,7,1000000000004,134, 
1,13,840,1065,2,2,12,63,202,1000000000002,96,1
1,13,840,1065,2,2,12,63,7,1000000000004,100, 
1,13,840,6550,1,66,88,647,202,1000000000002,3700,1
1,13,840,6550,1,66,88,647,7,1000000000004,3654, 
1,13,840,6550,2,56,92,804,202,1000000000002,2174,1
1,13,840,6550,2,56,92,804,7,1000000000004,3914, 
1,13,910,580,1,9,4,50,202,1000000000002,234,1
1,13,910,580,1,9,4,50,7,1000000000004,770, 
1,13,910,580,2,7,10,68,202,1000000000002,131,1
1,13,910,580,2,7,10,68,7,1000000000004,645, 
1,13,910,785,1,2,4,16,202,1000000000002,99,1
1,13,910,785,1,2,4,16,7,1000000000004,123, 
1,13,910,785,2,2,7,16,202,1000000000002,67,1
1,13,910,785,2,2,7,16,7,1000000000004,127, 
1,13,910,1030,1,10,8,81,202,1000000000002,431,1
1,13,910,1030,1,10,8,81,7,1000000000004,457, 
1,13,910,1030,2,8,39,102,202,1000000000002,240,1
1,13,910,1030,2,8,39,102,7,1000000000004,454, 
1,13,910,6430,1,42,57,548,202,1000000000002,1954,1
1,13,910,6430,1,42,57,548,7,1000000000004,2757, 
1,13,910,6430,2,36,127,588,202,1000000000002,1300,1
1,13,910,6430,2,36,127,588,7,1000000000004,2942, 
1,13,970,6495,1,24,33,269,202,1000000000002,1526,1
1,13,970,6495,1,24,33,269,7,1000000000004,1488, 
1,13,970,6495,2,20,86,361,202,1000000000002,875,1
1,13,970,6495,2,20,86,361,7,1000000000004,1381, 
1,13,975,1920,1,1,0,11,202,1000000000002,67,1
1,13,975,1920,1,1,0,11,7,1000000000004,121, 
1,13,975,1920,2,1,2,16,202,1000000000002,40,1
1,13,975,1920,2,1,2,16,7,1000000000004,112, 
1,13,975,2305,1,7,9,82,202,1000000000002,222,1
1,13,975,2305,1,7,9,82,7,1000000000004,826, 
1,13,975,2305,2,6,29,89,202,1000000000002,111,1
1,13,975,2305,2,6,29,89,7,1000000000004,704, 
1,13,975,6575,1,21,22,186,202,1000000000002,861,1
1,13,975,6575,1,21,22,186,7,1000000000004,2156, 
1,13,975,6575,2,19,23,297,202,1000000000002,559,1
1,13,975,6575,2,19,23,297,7,1000000000004,2203, 
1,14,590,65,1,1,0,1,202,1000000000002,59,1
1,14,590,65,1,1,0,1,7,1000000000004,11, 
1,14,590,65,2,1,0,9,202,1000000000002,59,1
1,14,590,65,2,1,0,9,7,1000000000004,17, 
1,14,590,1250,1,1,0,9,202,1000000000002,143,1
1,14,590,1250,1,1,0,9,7,1000000000004,1, 
1,14,590,1250,2,1,0,11,202,1000000000002,116,1
1,14,590,1250,2,1,0,11,7,1000000000004,5, 
1,14,590,1295,1,4,7,23,202,1000000000002,334,1
1,14,590,1295,1,4,7,23,7,1000000000004,35, 
1,14,590,1295,2,4,5,47,202,1000000000002,229,1
1,14,590,1295,2,4,5,47,7,1000000000004,27, 
1,14,590,1345,1,1,1,6,202,1000000000002,148,1
1,14,590,1345,1,1,1,6,7,1000000000004,29, 
1,14,590,1345,2,1,3,16,202,1000000000002,116,1
1,14,590,1345,2,1,3,16,7,1000000000004,40, 
1,14,590,1730,1,1,1,0,202,1000000000002,40,1
1,14,590,1730,1,1,1,0,7,1000000000004,8, 
1,14,590,1730,2,1,0,0,202,1000000000002,0,1
1,14,590,1730,2,1,0,0,7,1000000000004,0, 
1,14,590,3440,1,1,1,4,202,1000000000002,96,1
1,14,590,3440,1,1,1,4,7,1000000000004,34, 
1,14,590,3440,2,1,3,8,202,1000000000002,92,1
1,14,590,3440,2,1,3,8,7,1000000000004,45, 
1,14,590,3830,1,9,6,59,202,1000000000002,1011,1
1,14,590,3830,1,9,6,59,7,1000000000004,115, 
1,14,590,3830,2,8,7,98,202,1000000000002,905,1
1,14,590,3830,2,8,7,98,7,1000000000004,142, 
1,14,590,4360,1,1,0,4,202,1000000000002,30,1
1,14,590,4360,1,1,0,4,7,1000000000004,4, 
1,14,590,4360,2,1,1,1,202,1000000000002,27,1
1,14,590,4360,2,1,1,1,7,1000000000004,4, 
1,14,590,4485,1,1,0,5,202,1000000000002,103,1
1,14,590,4485,1,1,0,5,7,1000000000004,39, 
1,14,590,4485,2,1,4,11,202,1000000000002,93,1
1,14,590,4485,2,1,4,11,7,1000000000004,39, 
1,14,590,5615,1,19,25,258,202,1000000000002,2220,1
1,14,590,5615,1,19,25,258,7,1000000000004,730, 
1,14,590,5615,2,19,33,370,202,1000000000002,2404,1
1,14,590,5615,2,19,33,370,7,1000000000004,785, 
1,14,595,90,1,1,0,0,202,1000000000002,0,1
1,14,595,90,1,1,0,0,7,1000000000004,0, 
1,14,595,90,2,1,3,4,202,1000000000002,23,1
1,14,595,90,2,1,3,4,7,1000000000004,4, 
1,14,595,340,1,1,2,1,202,1000000000002,49,1
1,14,595,340,1,1,2,1,7,1000000000004,4, 
1,14,595,340,2,1,3,3,202,1000000000002,57,1
1,14,595,340,2,1,3,3,7,1000000000004,5, 
1,14,595,350,1,3,1,23,202,1000000000002,301,1
1,14,595,350,1,3,1,23,7,1000000000004,41, 
1,14,595,350,2,3,3,30,202,1000000000002,295,1
1,14,595,350,2,3,3,30,7,1000000000004,52, 
1,14,595,880,1,1,3,4,202,1000000000002,80,1
1,14,595,880,1,1,3,4,7,1000000000004,9, 
1,14,595,880,2,1,4,5,202,1000000000002,91,1
1,14,595,880,2,1,4,5,7,1000000000004,9, 
1,14,595,1910,1,1,0,3,202,1000000000002,28,1
1,14,595,1910,1,1,0,3,7,1000000000004,0, 
1,14,595,1910,2,1,7,0,202,1000000000002,25,1
1,14,595,1910,2,1,7,0,7,1000000000004,9, 
1,14,595,2565,1,1,1,19,202,1000000000002,143,1
1,14,595,2565,1,1,1,19,7,1000000000004,16, 
1,14,595,2565,2,1,4,17,202,1000000000002,156,1
1,14,595,2565,2,1,4,17,7,1000000000004,21, 
1,14,595,3225,1,1,0,4,202,1000000000002,87,1
1,14,595,3225,1,1,0,4,7,1000000000004,12, 
1,14,595,3225,2,1,1,8,202,1000000000002,73,1
1,14,595,3225,2,1,1,8,7,1000000000004,13, 
1,14,595,3580,1,1,0,2,202,1000000000002,33,1
1,14,595,3580,1,1,0,2,7,1000000000004,3, 
1,14,595,3580,2,1,0,1,202,1000000000002,21,1
1,14,595,3580,2,1,0,1,7,1000000000004,6, 
1,14,595,5425,1,9,10,119,202,1000000000002,956,1
1,14,595,5425,1,9,10,119,7,1000000000004,291, 
1,14,595,5425,2,9,25,147,202,1000000000002,1107,1
1,14,595,5425,2,9,25,147,7,1000000000004,347, 
1,14,595,5655,1,2,0,7,202,1000000000002,96,1
1,14,595,5655,1,2,0,7,7,1000000000004,24, 
1,14,595,5655,2,2,2,20,202,1000000000002,87,1
1,14,595,5655,2,2,2,20,7,1000000000004,22, 
1,14,600,1720,1,2,0,9,202,1000000000002,188,1
1,14,600,1720,1,2,0,9,7,1000000000004,32, 
1,14,600,1720,2,2,4,14,202,1000000000002,232,1
1,14,600,1720,2,2,4,14,7,1000000000004,23, 
1,14,600,3250,1,2,0,2,202,1000000000002,68,1
1,14,600,3250,1,2,0,2,7,1000000000004,4, 
1,14,600,3250,2,2,0,3,202,1000000000002,65,1
1,14,600,3250,2,2,0,3,7,1000000000004,1, 
1,14,600,3320,1,1,0,3,202,1000000000002,26,1
1,14,600,3320,1,1,0,3,7,1000000000004,2, 
1,14,600,3320,2,1,0,2,202,1000000000002,18,1
1,14,600,3320,2,1,0,2,7,1000000000004,1, 
1,14,600,3760,1,1,0,1,202,1000000000002,86,1
1,14,600,3760,1,1,0,1,7,1000000000004,3, 
1,14,600,3760,2,1,0,0,202,1000000000002,83,1
1,14,600,3760,2,1,0,0,7,1000000000004,2, 
1,14,600,4305,1,1,0,3,202,1000000000002,70,1
1,14,600,4305,1,1,0,3,7,1000000000004,8, 
1,14,600,4305,2,1,1,3,202,1000000000002,62,1
1,14,600,4305,2,1,1,3,7,1000000000004,5, 
1,14,600,5390,1,8,6,80,202,1000000000002,986,1
1,14,600,5390,1,8,6,80,7,1000000000004,120, 
1,14,600,5390,2,7,8,96,202,1000000000002,1108,1
1,14,600,5390,2,7,8,96,7,1000000000004,139, 
1,14,605,645,1,1,0,0,202,1000000000002,28,1
1,14,605,645,1,1,0,0,7,1000000000004,11, 
1,14,605,645,2,1,1,0,202,1000000000002,26,1
1,14,605,645,2,1,1,0,7,1000000000004,4, 
1,14,605,970,1,1,1,3,202,1000000000002,37,1
1,14,605,970,1,1,1,3,7,1000000000004,12, 
1,14,605,970,2,1,1,2,202,1000000000002,27,1
1,14,605,970,2,1,1,2,7,1000000000004,14, 
1,14,605,1365,1,1,0,5,202,1000000000002,66,1
1,14,605,1365,1,1,0,5,7,1000000000004,23, 
1,14,605,1365,2,1,1,8,202,1000000000002,57,1
1,14,605,1365,2,1,1,8,7,1000000000004,25, 
1,14,605,2795,1,1,0,4,202,1000000000002,150,1
1,14,605,2795,1,1,0,4,7,1000000000004,7, 
1,14,605,2795,2,1,1,9,202,1000000000002,183,1
1,14,605,2795,2,1,1,9,7,1000000000004,4, 
1,14,605,3565,1,1,1,2,202,1000000000002,28,1
1,14,605,3565,1,1,1,2,7,1000000000004,14, 
1,14,605,3565,2,1,2,6,202,1000000000002,35,1
1,14,605,3565,2,1,2,6,7,1000000000004,6, 
1,14,605,3780,1,3,0,11,202,1000000000002,311,1
1,14,605,3780,1,3,0,11,7,1000000000004,19, 
1,14,605,3780,2,3,2,29,202,1000000000002,258,1
1,14,605,3780,2,3,2,29,7,1000000000004,16, 
1,14,605,4115,1,1,1,11,202,1000000000002,150,1
1,14,605,4115,1,1,1,11,7,1000000000004,22, 
1,14,605,4115,2,1,2,12,202,1000000000002,146,1
1,14,605,4115,2,1,2,12,7,1000000000004,28, 
1,14,605,5645,1,6,8,51,202,1000000000002,689,1
1,14,605,5645,1,6,8,51,7,1000000000004,178, 
1,14,605,5645,2,5,10,52,202,1000000000002,713,1
1,14,605,5645,2,5,10,52,7,1000000000004,156, 
1,14,610,180,1,1,0,2,202,1000000000002,92,1
1,14,610,180,1,1,0,2,7,1000000000004,3, 
1,14,610,180,2,1,0,5,202,1000000000002,108,1
1,14,610,180,2,1,0,5,7,1000000000004,8, 
1,14,610,1140,1,1,0,2,202,1000000000002,43,1
1,14,610,1140,1,1,0,2,7,1000000000004,4, 
1,14,610,1140,2,1,1,3,202,1000000000002,48,1
1,14,610,1140,2,1,1,3,7,1000000000004,3, 
1,14,610,1635,1,3,2,44,202,1000000000002,320,1
1,14,610,1635,1,3,2,44,7,1000000000004,85, 
1,14,610,1635,2,3,3,52,202,1000000000002,343,1
1,14,610,1635,2,3,3,52,7,1000000000004,113, 
1,14,610,6110,1,14,10,135,202,1000000000002,1505,1
1,14,610,6110,1,14,10,135,7,1000000000004,336, 
1,14,610,6110,2,13,30,205,202,1000000000002,1714,1
1,14,610,6110,2,13,30,205,7,1000000000004,372, 
1,14,611,525,1,1,0,1,202,1000000000002,73,1
1,14,611,525,1,1,0,1,7,1000000000004,0, 
1,14,611,525,2,1,0,7,202,1000000000002,68,1
1,14,611,525,2,1,0,7,7,1000000000004,2, 
1,14,611,4300,1,3,0,27,202,1000000000002,225,1
1,14,611,4300,1,3,0,27,7,1000000000004,5, 
1,14,611,4300,2,3,3,21,202,1000000000002,158,1
1,14,611,4300,2,3,3,21,7,1000000000004,11, 
1,14,611,6735,1,4,3,44,202,1000000000002,415,1
1,14,611,6735,1,4,3,44,7,1000000000004,61, 
1,14,611,6735,2,3,9,38,202,1000000000002,407,1
1,14,611,6735,2,3,9,38,7,1000000000004,69, 
1,14,615,155,1,1,0,2,202,1000000000002,38,1
1,14,615,155,1,1,0,2,7,1000000000004,11, 
1,14,615,155,2,1,0,4,202,1000000000002,25,1
1,14,615,155,2,1,0,4,7,1000000000004,9, 
1,14,615,715,1,2,0,5,202,1000000000002,43,1
1,14,615,715,1,2,0,5,7,1000000000004,14, 
1,14,615,715,2,2,0,0,202,1000000000002,24,1
1,14,615,715,2,2,0,0,7,1000000000004,12, 
1,14,615,1685,1,1,0,2,202,1000000000002,52,1
1,14,615,1685,1,1,0,2,7,1000000000004,1, 
1,14,615,1685,2,1,0,6,202,1000000000002,34,1
1,14,615,1685,2,1,0,6,7,1000000000004,4, 
1,14,615,3420,1,1,1,1,202,1000000000002,102,1
1,14,615,3420,1,1,1,1,7,1000000000004,12, 
1,14,615,3420,2,1,0,5,202,1000000000002,90,1
1,14,615,3420,2,1,0,5,7,1000000000004,15, 
1,14,615,5760,1,6,7,58,202,1000000000002,651,1
1,14,615,5760,1,6,7,58,7,1000000000004,129, 
1,14,615,5760,2,5,20,84,202,1000000000002,631,1
1,14,615,5760,2,5,20,84,7,1000000000004,153, 
1,14,795,875,1,5,0,34,202,1000000000002,452,1
1,14,795,875,1,5,0,34,7,1000000000004,19, 
1,14,795,875,2,5,0,69,202,1000000000002,439,1
1,14,795,875,2,5,0,69,7,1000000000004,30, 
1,14,795,6390,1,2,1,7,202,1000000000002,292,1
1,14,795,6390,1,2,1,7,7,1000000000004,32, 
1,14,795,6390,2,2,6,13,202,1000000000002,218,1
1,14,795,6390,2,2,6,13,7,1000000000004,31, 
1,14,796,6870,1,2,1,5,202,1000000000002,246,1
1,14,796,6870,1,2,1,5,7,1000000000004,24, 
1,14,796,6870,2,2,0,16,202,1000000000002,150,1
1,14,796,6870,2,2,0,16,7,1000000000004,26, 
1,14,925,710,1,1,0,0,202,1000000000002,20,1
1,14,925,710,1,1,0,0,7,1000000000004,0, 
1,14,925,710,2,1,0,0,202,1000000000002,16,1
1,14,925,710,2,1,0,0,7,1000000000004,0, 
1,14,925,1785,1,1,0,1,202,1000000000002,23,1
1,14,925,1785,1,1,0,1,7,1000000000004,4, 
1,14,925,1785,2,1,0,2,202,1000000000002,24,1
1,14,925,1785,2,1,0,2,7,1000000000004,4, 
