DIGNIDAD_CODIGO;PROVINCIA_CODIGO;CANTON_CODIGO;PARROQUIA_CODIGO;SEXO;NUMERO_DE_ACTAS;VOTOS_EN_BLANCO;VOTOS_NULOS;OP_CODIGO;CANDIDATO_CODIGO;CANDIDATO_VOTOS;CANDIDATO_ESTADO
1;6;195;420;1;5;19;83;5;1000000000004;281; 
1;6;195;445;2;10;54;389;5;1000000000004;528; 
1;6;195;445;1;8;24;227;5;1000000000004;489; 
1;6;195;705;2;4;17;158;5;1000000000004;273; 
1;6;195;705;1;3;11;77;5;1000000000004;213; 
1;6;195;1280;2;8;84;273;5;1000000000004;320; 
1;6;195;1280;1;7;20;137;5;1000000000004;379; 
1;6;195;2160;2;6;13;192;5;1000000000004;478; 
1;6;195;2160;1;6;8;106;5;1000000000004;465; 
1;6;195;2165;2;14;147;596;5;1000000000004;514; 
1;6;195;2165;1;12;37;262;5;1000000000004;608; 
1;6;195;5590;2;67;57;1454;5;1000000000004;4610; 
1;6;195;5590;1;60;60;1043;5;1000000000004;4158; 
1;6;195;5630;2;42;79;1006;5;1000000000004;3014; 
1;6;195;5630;1;37;20;756;5;1000000000004;2854; 
1;6;195;3035;2;9;79;434;5;1000000000004;306; 
1;6;195;3035;1;9;45;248;5;1000000000004;331; 
1;6;195;3040;2;11;96;408;5;1000000000004;433; 
1;6;195;3040;1;10;57;194;5;1000000000004;441; 
1;6;195;3095;2;8;31;263;5;1000000000004;453; 
1;6;195;3095;1;8;22;154;5;1000000000004;491; 
1;6;195;3515;2;11;45;447;5;1000000000004;468; 
1;6;195;3515;1;9;27;263;5;1000000000004;540; 
1;6;195;3560;2;9;38;318;5;1000000000004;501; 
1;6;195;3560;1;8;16;144;5;1000000000004;542; 
1;6;195;6220;2;48;55;1191;5;1000000000004;3287; 
1;6;195;6220;1;41;29;816;5;1000000000004;3072; 
1;6;195;6230;2;27;27;596;5;1000000000004;1820; 
1;6;195;6230;1;22;20;401;5;1000000000004;1589; 
1;6;195;6290;2;10;38;301;5;1000000000004;458; 
1;6;195;6290;1;8;15;165;5;1000000000004;507; 
1;5;825;6880;2;1;0;27;5;1000000000004;44; 
1;5;825;6880;1;1;3;12;5;1000000000004;57; 
1;5;825;6895;2;1;2;8;5;1000000000004;24; 
1;5;825;6895;1;1;0;6;5;1000000000004;26; 
1;5;825;1500;2;2;11;39;5;1000000000004;70; 
1;5;825;1500;1;2;5;36;5;1000000000004;81; 
1;5;825;6535;2;33;96;822;5;1000000000004;1915; 
1;5;825;6535;1;35;81;709;5;1000000000004;2154; 
1;5;825;2965;2;3;22;76;5;1000000000004;128; 
1;5;825;2965;1;4;11;45;5;1000000000004;149; 
1;5;100;2620;2;3;11;66;5;1000000000004;162; 
1;5;100;2620;1;3;3;70;5;1000000000004;176; 
1;5;100;35;2;9;28;348;5;1000000000004;379; 
1;5;100;35;1;8;21;230;5;1000000000004;417; 
1;5;100;315;2;6;30;194;5;1000000000004;271; 
1;5;100;315;1;6;12;159;5;1000000000004;301; 
1;5;100;5310;2;33;69;926;5;1000000000004;1860; 
1;5;100;5310;1;29;47;581;5;1000000000004;2082; 
1;5;100;1485;2;10;48;248;5;1000000000004;505; 
1;5;100;1485;1;9;23;181;5;1000000000004;567; 
1;5;100;5465;2;16;41;516;5;1000000000004;812; 
1;5;100;5465;1;15;22;396;5;1000000000004;912; 
1;5;100;1905;2;2;5;41;5;1000000000004;140; 
1;5;100;1905;1;2;5;34;5;1000000000004;131; 
1;5;100;5500;2;20;64;719;5;1000000000004;981; 
1;5;100;5500;1;18;29;491;5;1000000000004;1071; 
1;5;100;5555;2;40;21;863;5;1000000000004;2503; 
1;5;100;5555;1;34;23;599;5;1000000000004;2419; 
1;5;100;2480;2;11;39;395;5;1000000000004;517; 
1;5;100;2480;1;10;17;278;5;1000000000004;662; 
1;5;100;2920;2;7;43;243;5;1000000000004;277; 
1;5;100;2920;1;7;14;172;5;1000000000004;350; 
1;5;100;5940;2;6;15;182;5;1000000000004;307; 
1;5;100;5940;1;5;2;113;5;1000000000004;312; 
1;5;100;3530;2;12;50;406;5;1000000000004;591; 
1;5;100;3530;1;10;34;235;5;1000000000004;608; 
1;5;100;3965;2;15;40;433;5;1000000000004;954; 
1;5;100;3965;1;13;23;259;5;1000000000004;1037; 
1;5;100;4035;2;13;87;592;5;1000000000004;374; 
1;5;100;4035;1;12;37;418;5;1000000000004;460; 
1;5;120;5305;2;10;69;274;5;1000000000004;547; 
1;5;120;5305;1;11;38;218;5;1000000000004;629; 
1;5;120;2460;2;11;34;291;5;1000000000004;631; 
1;5;120;2460;1;12;39;212;5;1000000000004;819; 
1;5;120;2890;2;1;2;34;5;1000000000004;28; 
1;5;120;2890;1;1;2;26;5;1000000000004;42; 
1;5;120;3155;2;1;9;43;5;1000000000004;47; 
1;5;120;3155;1;2;8;31;5;1000000000004;56; 
1;5;105;125;2;7;47;318;5;1000000000004;129; 
1;5;105;125;1;7;39;201;5;1000000000004;161; 
1;5;105;1430;2;12;48;450;5;1000000000004;190; 
1;5;105;1430;1;11;44;315;5;1000000000004;198; 
1;5;105;2150;2;4;4;88;5;1000000000004;178; 
1;5;105;2150;1;3;3;72;5;1000000000004;200; 
1;5;105;2865;2;3;30;117;5;1000000000004;59; 
1;5;105;2865;1;3;11;93;5;1000000000004;48; 
1;5;105;5820;2;43;180;1366;5;1000000000004;1336; 
1;5;105;5820;1;37;95;885;5;1000000000004;1523; 
1;5;105;4015;2;5;16;95;5;1000000000004;101; 
1;5;105;4015;1;5;11;69;5;1000000000004;144; 
1;5;105;4365;2;14;128;601;5;1000000000004;216; 
1;5;105;4365;1;14;89;363;5;1000000000004;274; 
1;5;110;135;2;4;8;116;5;1000000000004;245; 
1;5;110;135;1;3;3;67;5;1000000000004;244; 
1;5;110;745;2;9;64;351;5;1000000000004;204; 
1;5;110;745;1;8;22;244;5;1000000000004;216; 
1;5;110;2475;2;8;32;282;5;1000000000004;305; 
1;5;110;2475;1;7;35;153;5;1000000000004;385; 
1;5;110;2490;2;9;33;254;5;1000000000004;502; 
1;5;110;2490;1;8;16;168;5;1000000000004;524; 
1;5;110;2760;2;4;9;105;5;1000000000004;220; 
1;5;110;2760;1;4;10;77;5;1000000000004;201; 
1;5;110;6000;2;40;126;1328;5;1000000000004;2118; 
1;5;110;6000;1;37;66;836;5;1000000000004;2318; 
1;5;115;465;2;2;8;70;5;1000000000004;74; 
1;5;115;465;1;2;1;52;5;1000000000004;89; 
1;5;115;830;2;1;0;25;5;1000000000004;62; 
1;5;115;830;1;1;3;13;5;1000000000004;67; 
1;5;115;990;2;2;8;66;5;1000000000004;40; 
1;5;115;990;1;2;5;41;5;1000000000004;49; 
1;5;115;6070;2;22;122;882;5;1000000000004;1046; 
1;5;115;6070;1;19;49;550;5;1000000000004;1103; 
1;5;930;960;2;10;65;337;5;1000000000004;115; 
1;5;930;960;1;10;24;181;5;1000000000004;128; 
1;5;930;1735;2;4;26;165;5;1000000000004;113; 
1;5;930;1735;1;4;21;97;5;1000000000004;125; 
1;5;930;2115;2;3;11;41;5;1000000000004;70; 
1;5;930;2115;1;3;11;63;5;1000000000004;95; 
1;5;930;815;2;1;5;12;5;1000000000004;29; 
1;5;930;815;1;1;2;14;5;1000000000004;37; 
1;5;930;6450;2;11;53;333;5;1000000000004;400; 
1;5;930;6450;1;12;60;243;5;1000000000004;533; 
1;7;375;5040;2;22;30;402;5;1000000000004;1613; 
1;7;375;5040;1;23;36;304;5;1000000000004;1802; 
1;7;375;1695;2;1;0;4;5;1000000000004;39; 
1;7;375;1695;1;1;1;5;5;1000000000004;46; 
1;7;375;805;2;1;2;11;5;1000000000004;66; 
1;7;375;805;1;1;2;8;5;1000000000004;59; 
1;7;375;2715;2;4;12;34;5;1000000000004;179; 
1;7;375;2715;1;4;7;36;5;1000000000004;214; 
1;7;705;225;2;2;2;44;5;1000000000004;126; 
1;7;705;225;1;3;4;46;5;1000000000004;140; 
1;7;705;4480;2;1;0;14;5;1000000000004;56; 
1;7;705;4480;1;1;6;15;5;1000000000004;80; 
1;7;705;4535;2;1;1;7;5;1000000000004;16; 
1;7;705;4535;1;1;2;4;5;1000000000004;17; 
1;7;705;5745;2;4;15;99;5;1000000000004;248; 
1;7;705;5745;1;5;11;88;5;1000000000004;311; 
1;7;705;4530;2;1;2;5;5;1000000000004;27; 
1;7;705;4530;1;1;4;6;5;1000000000004;26; 
1;7;705;375;2;1;1;6;5;1000000000004;13; 
1;7;705;375;1;1;2;3;5;1000000000004;18; 
1;7;875;6590;2;7;8;97;5;1000000000004;305; 
1;7;875;6590;1;8;13;117;5;1000000000004;413; 
1;7;875;1975;2;1;0;21;5;1000000000004;29; 
1;7;875;1975;1;1;4;13;5;1000000000004;34; 
1;7;585;5715;2;4;4;65;5;1000000000004;228; 
1;7;585;5715;1;4;14;68;5;1000000000004;293; 
1;7;380;300;2;5;25;104;5;1000000000004;290; 
1;7;380;300;1;6;11;94;5;1000000000004;385; 
1;7;380;5340;2;31;65;597;5;1000000000004;1930; 
1;7;380;5340;1;37;48;521;5;1000000000004;2316; 
1;7;380;245;2;2;3;39;5;1000000000004;131; 
1;7;380;245;1;2;5;27;5;1000000000004;128; 
1;7;380;2050;2;3;11;41;5;1000000000004;98; 
1;7;380;2050;1;3;10;31;5;1000000000004;99; 
1;7;380;4000;2;4;8;48;5;1000000000004;293; 
1;7;380;4000;1;5;8;40;5;1000000000004;350; 
1;7;695;6815;2;1;0;2;5;1000000000004;16; 
1;7;695;6815;1;1;0;4;5;1000000000004;21; 
1;7;695;6810;2;1;1;3;5;1000000000004;26; 
1;7;695;6810;1;1;0;4;5;1000000000004;18; 
1;7;695;6800;2;1;1;2;5;1000000000004;18; 
1;7;695;6800;1;1;0;2;5;1000000000004;20; 
1;7;695;5460;2;40;62;620;5;1000000000004;3815; 
1;7;695;5460;1;40;48;398;5;1000000000004;3772; 
1;7;695;6805;2;1;1;2;5;1000000000004;10; 
1;7;695;6805;1;1;0;0;5;1000000000004;16; 
1;7;695;6820;2;1;0;4;5;1000000000004;40; 
1;7;695;6820;1;1;0;2;5;1000000000004;35; 
1;7;755;1080;2;1;1;10;5;1000000000004;13; 
1;7;755;1080;1;1;0;10;5;1000000000004;20; 
1;7;755;1100;2;1;1;5;5;1000000000004;52; 
1;7;755;1100;1;1;4;6;5;1000000000004;56; 
1;7;755;6335;2;6;17;85;5;1000000000004;354; 
1;7;755;6335;1;7;14;79;5;1000000000004;414; 
1;7;755;1075;2;1;4;13;5;1000000000004;24; 
1;7;755;1075;1;1;2;5;5;1000000000004;41; 
1;7;350;6490;2;5;6;92;5;1000000000004;332; 
1;7;350;6490;1;4;51;51;5;1000000000004;278; 
1;7;350;6795;2;8;20;114;5;1000000000004;377; 
1;7;350;6795;1;9;14;89;5;1000000000004;447; 
1;7;350;255;2;1;2;10;5;1000000000004;64; 
1;7;350;255;1;2;0;18;5;1000000000004;82; 
1;7;350;5565;2;3;3;64;5;1000000000004;225; 
1;7;350;5565;1;3;3;41;5;1000000000004;223; 
1;7;350;5625;2;217;277;4535;5;1000000000004;14868; 
1;7;350;5625;1;217;219;3174;5;1000000000004;16037; 
1;7;350;5805;2;28;54;561;5;1000000000004;2688; 
1;7;350;5805;1;29;40;413;5;1000000000004;2827; 
1;7;860;160;2;1;1;3;5;1000000000004;8; 
1;7;860;160;1;1;0;5;5;1000000000004;7; 
1;7;860;6570;2;7;10;100;5;1000000000004;328; 
1;7;860;6570;1;7;23;85;5;1000000000004;362; 
1;7;365;6370;2;1;0;7;5;1000000000004;4; 
1;7;365;6370;1;1;0;1;5;1000000000004;12; 
1;7;365;390;2;6;12;120;5;1000000000004;393; 
1;7;365;390;1;8;17;99;5;1000000000004;528; 
1;7;365;775;2;1;0;6;5;1000000000004;24; 
1;7;365;775;1;1;0;0;5;1000000000004;28; 
1;7;365;4495;2;2;0;36;5;1000000000004;96; 
1;7;365;4495;1;2;2;27;5;1000000000004;111; 
1;7;365;2075;2;4;6;71;5;1000000000004;249; 
1;7;365;2075;1;4;5;53;5;1000000000004;305; 
1;7;365;6365;2;1;2;19;5;1000000000004;46; 
1;7;365;6365;1;1;1;16;5;1000000000004;55; 
1;7;365;5770;2;67;105;1607;5;1000000000004;4834; 
1;7;365;5770;1;70;107;1187;5;1000000000004;5495; 
1;7;365;1225;2;4;14;63;5;1000000000004;108; 
1;7;365;1225;1;4;11;46;5;1000000000004;120; 
1;7;365;6375;2;1;0;9;5;1000000000004;20; 
1;7;365;6375;1;1;0;3;5;1000000000004;18; 
1;7;365;4160;2;2;6;48;5;1000000000004;77; 
1;7;365;4160;1;3;6;50;5;1000000000004;143; 
1;7;370;505;2;2;6;35;5;1000000000004;59; 
1;7;370;505;1;2;3;32;5;1000000000004;70; 
1;7;370;2230;2;2;4;27;5;1000000000004;77; 
1;7;370;2230;1;2;3;25;5;1000000000004;95; 
1;7;370;6680;2;1;1;4;5;1000000000004;8; 
1;7;370;6680;1;1;0;5;5;1000000000004;4; 
1;7;370;2465;2;2;9;35;5;1000000000004;84; 
1;7;370;2465;1;2;3;37;5;1000000000004;110; 
1;7;370;2850;2;2;2;17;5;1000000000004;42; 
1;7;370;2850;1;2;2;11;5;1000000000004;58; 
1;7;370;5790;2;23;39;536;5;1000000000004;1029; 
1;7;370;5790;1;23;35;409;5;1000000000004;1218; 
1;7;370;6675;2;1;0;0;5;1000000000004;0; 
1;7;370;6675;1;1;0;0;5;1000000000004;1; 
1;7;370;3650;2;1;6;20;5;1000000000004;26; 
1;7;370;3650;1;1;3;14;5;1000000000004;37; 
1;7;370;1385;2;1;1;35;5;1000000000004;65; 
1;7;370;1385;1;1;3;13;5;1000000000004;68; 
1;7;690;740;2;1;3;12;5;1000000000004;27; 
1;7;690;740;1;1;7;17;5;1000000000004;51; 
1;7;690;4520;2;1;5;12;5;1000000000004;47; 
1;7;690;4520;1;1;1;15;5;1000000000004;53; 
1;7;690;5850;2;11;20;231;5;1000000000004;781; 
1;7;690;5850;1;11;50;168;5;1000000000004;853; 
1;7;690;3275;2;2;27;12;5;1000000000004;58; 
1;7;690;3275;1;2;6;31;5;1000000000004;67; 
1;7;355;6900;2;2;1;9;5;1000000000004;17; 
1;7;355;6900;1;2;0;8;5;1000000000004;17; 
1;7;355;1665;2;2;4;25;5;1000000000004;78; 
1;7;355;1665;1;2;2;26;5;1000000000004;99; 
1;7;355;325;2;3;2;86;5;1000000000004;286; 
1;7;355;325;1;3;9;50;5;1000000000004;279; 
1;7;355;1815;2;1;4;10;5;1000000000004;27; 
1;7;355;1815;1;1;2;2;5;1000000000004;33; 
1;7;355;6985;2;1;4;14;5;1000000000004;54; 
1;7;355;6985;1;1;0;8;5;1000000000004;55; 
1;7;355;2005;2;3;3;60;5;1000000000004;212; 
1;7;355;2005;1;3;16;50;5;1000000000004;276; 
1;7;355;6990;2;1;2;23;5;1000000000004;50; 
1;7;355;6990;1;1;1;10;5;1000000000004;45; 
1;7;355;6670;2;1;1;9;5;1000000000004;44; 
1;7;355;6670;1;1;1;11;5;1000000000004;43; 
1;7;355;3330;2;1;1;13;5;1000000000004;74; 
1;7;355;3330;1;1;2;10;5;1000000000004;70; 
1;7;355;6060;2;61;105;1228;5;1000000000004;5304; 
1;7;355;6060;1;63;120;860;5;1000000000004;5719; 
1;7;355;4525;2;1;1;25;5;1000000000004;95; 
1;7;355;4525;1;1;0;24;5;1000000000004;86; 
1;7;355;4215;2;2;4;38;5;1000000000004;94; 
1;7;355;4215;1;2;6;38;5;1000000000004;106; 
1;7;360;5;2;2;48;39;5;1000000000004;61; 
1;7;360;5;1;2;11;44;5;1000000000004;68; 
1;7;360;4445;2;1;3;22;5;1000000000004;41; 
1;7;360;4445;1;2;6;13;5;1000000000004;64; 
1;7;360;1420;2;4;53;202;5;1000000000004;133; 
1;7;360;1420;1;4;26;132;5;1000000000004;171; 
1;7;360;1425;2;2;6;23;5;1000000000004;52; 
1;7;360;1425;1;2;7;32;5;1000000000004;82; 
1;7;360;1655;2;3;10;46;5;1000000000004;176; 
1;7;360;1655;1;3;3;41;5;1000000000004;182; 
1;7;360;2350;2;2;2;21;5;1000000000004;56; 
1;7;360;2350;1;2;2;24;5;1000000000004;73; 
1;7;360;4450;2;1;2;11;5;1000000000004;24; 
1;7;360;4450;1;1;3;9;5;1000000000004;36; 
1;7;360;1750;2;1;3;9;5;1000000000004;37; 
1;7;360;1750;1;1;2;12;5;1000000000004;35; 
1;7;360;1700;2;1;4;14;5;1000000000004;20; 
1;7;360;1700;1;1;0;2;5;1000000000004;25; 
1;7;360;6310;2;17;28;232;5;1000000000004;842; 
1;7;360;6310;1;18;29;208;5;1000000000004;1011; 
1;8;785;6380;2;15;26;429;5;1000000000004;1580; 
1;8;785;6380;1;17;33;345;5;1000000000004;1701; 
1;8;785;2130;2;3;7;56;5;1000000000004;237; 
1;8;785;2130;1;3;8;79;5;1000000000004;239; 
1;8;785;3880;2;3;11;65;5;1000000000004;280; 
1;8;785;3880;1;3;5;52;5;1000000000004;306; 
1;8;785;4055;2;7;18;155;5;1000000000004;644; 
1;8;785;4055;1;8;27;154;5;1000000000004;770; 
1;8;785;1615;2;3;6;76;5;1000000000004;285; 
1;8;785;1615;1;3;7;51;5;1000000000004;327; 
1;8;565;120;2;1;2;25;5;1000000000004;87; 
1;8;565;120;1;2;3;25;5;1000000000004;101; 
1;8;565;200;2;3;5;49;5;1000000000004;86; 
1;8;565;200;1;4;3;59;5;1000000000004;84; 
1;8;565;370;2;9;37;201;5;1000000000004;871; 
1;8;565;370;1;10;26;141;5;1000000000004;868; 
1;8;565;1510;2;1;0;8;5;1000000000004;81; 
1;8;565;1510;1;1;3;7;5;1000000000004;74; 
1;8;565;2125;2;4;15;75;5;1000000000004;249; 
1;8;565;2125;1;5;13;66;5;1000000000004;324; 
1;8;565;2225;2;1;3;15;5;1000000000004;19; 
1;8;565;2225;1;1;3;4;5;1000000000004;42; 
1;8;565;2335;2;2;3;34;5;1000000000004;161; 
1;8;565;2335;1;2;6;31;5;1000000000004;193; 
1;8;565;2670;2;1;1;9;5;1000000000004;76; 
1;8;565;2670;1;1;3;8;5;1000000000004;70; 
1;8;565;3405;2;2;13;62;5;1000000000004;105; 
1;8;565;3405;1;2;5;45;5;1000000000004;147; 
1;8;565;1505;2;2;3;39;5;1000000000004;97; 
1;8;565;1505;1;2;4;35;5;1000000000004;111; 
1;8;565;4465;2;2;11;43;5;1000000000004;130; 
1;8;565;4465;1;2;4;34;5;1000000000004;174; 
1;8;565;3805;2;1;4;28;5;1000000000004;85; 
1;8;565;3805;1;1;4;24;5;1000000000004;91; 
1;8;565;4170;2;4;15;94;5;1000000000004;122; 
1;8;565;4170;1;4;11;65;5;1000000000004;138; 
1;8;565;1515;2;1;0;9;5;1000000000004;55; 
1;8;565;1515;1;1;1;9;5;1000000000004;56; 
1;8;565;6205;2;9;30;144;5;1000000000004;836; 
1;8;565;6205;1;9;19;58;5;1000000000004;772; 
1;8;560;5210;2;59;79;1412;5;1000000000004;6074; 
1;8;560;5210;1;52;67;817;5;1000000000004;5042; 
1;8;560;5205;2;37;65;809;5;1000000000004;4034; 
1;8;560;5205;1;33;47;479;5;1000000000004;3517; 
1;8;560;450;2;2;12;76;5;1000000000004;204; 
1;8;560;450;1;3;15;82;5;1000000000004;223; 
1;8;560;895;2;3;18;98;5;1000000000004;282; 
1;8;560;895;1;4;16;78;5;1000000000004;346; 
1;8;560;655;2;2;6;80;5;1000000000004;147; 
1;8;560;655;1;2;7;85;5;1000000000004;184; 
1;8;560;5335;2;65;109;1336;5;1000000000004;6442; 
1;8;560;5335;1;62;60;881;5;1000000000004;5823; 
1;8;560;5600;2;14;13;253;5;1000000000004;1605; 
1;8;560;5600;1;14;24;195;5;1000000000004;1578; 
1;8;560;2320;2;2;8;62;5;1000000000004;133; 
1;8;560;2320;1;3;16;78;5;1000000000004;166; 
1;8;560;3570;2;5;18;162;5;1000000000004;551; 
1;8;560;3570;1;5;15;113;5;1000000000004;560; 
1;8;560;6905;2;1;0;2;5;1000000000004;5; 
1;8;560;6905;1;1;0;0;5;1000000000004;2; 
1;8;560;3930;2;3;14;157;5;1000000000004;328; 
1;8;560;3930;1;4;18;129;5;1000000000004;383; 
1;8;560;3940;2;4;13;100;5;1000000000004;367; 
1;8;560;3940;1;4;8;85;5;1000000000004;353; 
1;8;560;4240;2;22;76;521;5;1000000000004;2336; 
1;8;560;4240;1;20;28;376;5;1000000000004;2045; 
1;8;570;355;2;2;4;23;5;1000000000004;64; 
1;8;570;355;1;2;3;14;5;1000000000004;71; 
1;8;570;1010;2;1;6;16;5;1000000000004;71; 
1;8;570;1010;1;1;4;16;5;1000000000004;83; 
1;8;570;1305;2;1;7;27;5;1000000000004;139; 
1;8;570;1305;1;2;3;24;5;1000000000004;161; 
1;8;570;5670;2;13;29;211;5;1000000000004;1220; 
1;8;570;5670;1;16;33;177;5;1000000000004;1254; 
1;8;570;3125;2;1;2;8;5;1000000000004;68; 
1;8;570;3125;1;1;0;6;5;1000000000004;72; 
1;8;570;3280;2;1;6;17;5;1000000000004;97; 
1;8;570;3280;1;1;6;29;5;1000000000004;104; 
1;8;570;3390;2;2;7;31;5;1000000000004;135; 
1;8;570;3390;1;2;9;29;5;1000000000004;158; 
1;8;570;3430;2;5;10;87;5;1000000000004;204; 
1;8;570;3430;1;6;5;69;5;1000000000004;277; 
1;8;570;3470;2;3;18;75;5;1000000000004;319; 
1;8;570;3470;1;4;5;73;5;1000000000004;398; 
1;8;575;980;2;1;1;18;5;1000000000004;40; 
1;8;575;980;1;1;3;15;5;1000000000004;52; 
1;8;575;700;2;2;3;126;5;1000000000004;132; 
1;8;575;700;1;3;11;144;5;1000000000004;240; 
1;8;575;1530;2;23;91;597;5;1000000000004;1471; 
1;8;575;1530;1;24;70;462;5;1000000000004;1638; 
1;8;575;2345;2;8;13;134;5;1000000000004;260; 
1;8;575;2345;1;9;29;106;5;1000000000004;378; 
1;8;575;5895;2;82;236;2122;5;1000000000004;6588; 
1;8;575;5895;1;96;253;1812;5;1000000000004;7849; 
1;8;575;4230;2;7;42;167;5;1000000000004;599; 
1;8;575;4230;1;8;28;194;5;1000000000004;705; 
1;8;561;930;2;2;14;78;5;1000000000004;168; 
1;8;561;930;1;3;4;81;5;1000000000004;226; 
1;8;561;965;2;2;11;65;5;1000000000004;109; 
1;8;561;965;1;3;10;90;5;1000000000004;180; 
1;8;561;2035;2;5;15;112;5;1000000000004;382; 
1;8;561;2035;1;6;16;122;5;1000000000004;500; 
1;8;561;2445;2;4;21;162;5;1000000000004;331; 
1;8;561;2445;1;5;13;115;5;1000000000004;373; 
1;8;561;6720;2;7;25;164;5;1000000000004;518; 
1;8;561;6720;1;8;14;141;5;1000000000004;625; 
1;8;561;3215;2;6;14;108;5;1000000000004;446; 
1;8;561;3215;1;7;19;97;5;1000000000004;454; 
1;8;580;570;2;1;0;6;5;1000000000004;39; 
1;8;580;570;1;1;10;7;5;1000000000004;35; 
1;8;580;70;2;2;6;45;5;1000000000004;84; 
1;8;580;70;1;2;8;52;5;1000000000004;93; 
1;8;580;110;2;1;3;15;5;1000000000004;64; 
1;8;580;110;1;1;2;7;5;1000000000004;62; 
1;8;580;435;2;1;0;3;5;1000000000004;52; 
1;8;580;435;1;1;1;4;5;1000000000004;47; 
1;8;580;535;2;2;3;15;5;1000000000004;90; 
1;8;580;535;1;2;0;13;5;1000000000004;65; 
1;8;580;620;2;2;6;36;5;1000000000004;137; 
1;8;580;620;1;3;5;33;5;1000000000004;149; 
1;8;580;2395;2;1;2;6;5;1000000000004;10; 
1;8;580;2395;1;1;3;13;5;1000000000004;14; 
1;8;580;3455;2;1;1;8;5;1000000000004;38; 
1;8;580;3455;1;1;2;10;5;1000000000004;33; 
1;8;580;6130;2;19;73;484;5;1000000000004;2127; 
1;8;580;6130;1;18;47;331;5;1000000000004;1796; 
1;8;580;3725;2;2;4;18;5;1000000000004;141; 
1;8;580;3725;1;2;1;18;5;1000000000004;104; 
1;8;580;3955;2;2;3;22;5;1000000000004;103; 
1;8;580;3955;1;2;8;13;5;1000000000004;139; 
1;8;580;4075;2;2;5;25;5;1000000000004;119; 
1;8;580;4075;1;2;1;28;5;1000000000004;147; 
1;8;580;4125;2;1;0;15;5;1000000000004;75; 
1;8;580;4125;1;1;3;15;5;1000000000004;69; 
1;20;810;6515;2;3;9;27;5;1000000000004;192; 
1;20;810;6515;1;3;1;18;5;1000000000004;214; 
1;20;810;4165;2;1;0;0;5;1000000000004;15; 
1;20;810;4165;1;1;0;0;5;1000000000004;33; 
1;20;800;1220;2;2;1;4;5;1000000000004;27; 
1;20;800;1220;1;2;0;4;5;1000000000004;37; 
1;20;800;4415;2;1;1;0;5;1000000000004;12; 
1;20;800;4415;1;1;0;0;5;1000000000004;18; 
1;20;800;6510;2;8;7;83;5;1000000000004;440; 
1;20;800;6510;1;8;4;65;5;1000000000004;507; 
1;20;805;235;2;2;1;14;5;1000000000004;38; 
1;20;805;235;1;2;1;14;5;1000000000004;63; 
1;20;805;6505;2;11;23;219;5;1000000000004;704; 
1;20;805;6505;1;12;10;149;5;1000000000004;824; 
1;20;805;1985;2;1;0;3;5;1000000000004;21; 
1;20;805;1985;1;1;0;2;5;1000000000004;37; 
1;9;835;6545;2;23;81;682;5;1000000000004;3014; 
1;9;835;6545;1;26;119;627;5;1000000000004;3212; 
1;9;95;5470;2;14;51;323;5;1000000000004;925; 
1;9;95;5470;1;17;58;274;5;1000000000004;1178; 
1;9;415;5100;2;60;241;1951;5;1000000000004;6640; 
1;9;415;5100;1;67;288;1483;5;1000000000004;7255; 
1;9;125;5365;2;18;102;653;5;1000000000004;1583; 
1;9;125;5365;1;22;103;560;5;1000000000004;1935; 
1;9;125;1435;2;2;3;26;5;1000000000004;169; 
1;9;125;1435;1;2;1;13;5;1000000000004;170; 
1;9;890;6410;2;14;21;340;5;1000000000004;1052; 
1;9;890;6410;1;16;33;286;5;1000000000004;1121; 
1;9;400;5275;2;103;442;3201;5;1000000000004;13357; 
1;9;400;5275;1;108;458;2461;5;1000000000004;13341; 
1;9;400;4500;2;5;29;150;5;1000000000004;598; 
1;9;400;4500;1;6;29;164;5;1000000000004;756; 
1;9;400;1855;2;4;15;152;5;1000000000004;432; 
1;9;400;1855;1;5;21;139;5;1000000000004;537; 
1;9;400;6850;2;2;7;43;5;1000000000004;336; 
1;9;400;6850;1;2;3;33;5;1000000000004;356; 
1;9;400;2105;2;4;31;115;5;1000000000004;489; 
1;9;400;2105;1;5;33;114;5;1000000000004;548; 
1;9;400;260;2;2;11;44;5;1000000000004;244; 
1;9;400;260;1;2;7;40;5;1000000000004;233; 
1;9;820;6525;2;154;204;3357;5;1000000000004;19460; 
1;9;820;6525;1;144;198;2257;5;1000000000004;17786; 
1;9;385;1640;2;2;8;71;5;1000000000004;177; 
1;9;385;1640;1;2;12;51;5;1000000000004;271; 
1;9;385;1470;2;4;20;123;5;1000000000004;450; 
1;9;385;1470;1;5;20;99;5;1000000000004;556; 
1;9;385;6225;2;76;303;2208;5;1000000000004;9663; 
1;9;385;6225;1;82;274;1641;5;1000000000004;10342; 
1;9;505;5345;2;42;113;1117;5;1000000000004;3599; 
1;9;505;5345;1;46;120;840;5;1000000000004;3735; 
1;9;985;6620;2;11;29;281;5;1000000000004;854; 
1;9;985;6620;1;12;29;214;5;1000000000004;955; 
1;9;390;5695;2;45;16;504;5;1000000000004;2902; 
1;9;390;5695;1;41;26;402;5;1000000000004;2660; 
1;9;390;5055;2;61;37;800;5;1000000000004;3844; 
1;9;390;5055;1;53;32;492;5;1000000000004;3509; 
1;9;390;5125;2;49;30;582;5;1000000000004;3286; 
