DIGNIDAD_CODIGO;DIGNIDAD_NOMBRE;OP_CODIGO;NUM_PARTIDO;CANDIDATO_CODIGO;CANDIDATO_ORDEN_LISTA;CANDIDATO_NOMBRE;CANDIDATO_SEXO;CANDIDATO_GRUPO_EDAD;CANDIDATO_TERRITORIO_CODIGO;CANDIDATO_TERRITORIO_NOMBRE;CANDIDATO_PROVINCIA_CODIGO;CANDIDATO_PROVINCIA_NOMBRE;CANDIDATO_CIRCUNSCRIPCION_CODIGO_ORIGINAL;CANDIDATO_CIRCUNSCRIPCION_CODIGO;CANDIDATO_CIRCUNSCRIPCION_NOMBRE;SUPLENTE1_NOMBRE;SUPLENTE1_SEXO;SUPLENTE1_GRUPO_EDAD;SUPLENTE2_NOMBRE;SUPLENTE2_SEXO;SUPLENTE2_GRUPO_EDAD
7;7;626;017;1788;3;TOVAR MORAN RUBEN DARIO;1;2;1;1;12;12;0;120;120;DIAZ CORDOVA GUILLERMO EDGARDO;1;5; ; ; 
7;7;676;019;1636;4;ROMAN CUJI CARMEN ELISA;2;2;1;1;12;12;0;120;120;SALTOS ICAZA KENNY BERTIN;1;2; ; ; 
9;9;741;005;1798;5;TELLO RIOS DANIEL ANGEL;1;2;1;1;0;0;0;0;0;GARCIA MINA ROSAURA DEL CARMEN;2;2; ; ; 
8;8;42;035017;526;5;CARRANZA ALVAREZ EDGAR ANTONIO;1;2;1;1;0;0;0;0;0;SOSA PACHECO MONICA DEL CISNE;2;1;FLORES MAGGI MATEO SEBASTIAN;1;1
7;7;614;051;471;5;SALAZAR MONTALVAN NELLY JESSENIA;2;2;1;1;12;12;0;120;120;MORAN MORALES FRANKLIN FRANCISCO;1;3; ; ; 
7;7;741;005;563;3;RIOS CEDEÑO ALVARO ERNESTO;1;2;1;1;12;12;0;120;120;CEDEÑO RODRIGUEZ DORIS MONSERRAT;2;2; ; ; 
7;7;676;019;1679;6;CORNEJO ORTIZ YADIRA ELIZABETH;2;2;1;1;12;12;0;120;120;SANCHEZ CARRANZA HUILPER ROGELIO;1;3; ; ; 
7;7;721;010;1716;4;HERRERA HURTADO MARIA BELEN;2;2;1;1;9;9;2;92;92;SUAREZ SANCHEZ DANIEL ANDRES;1;1; ; ; 
7;7;614;051;473;6;CHAVEZ ROJAS NESTOR DANIEL;1;2;1;1;12;12;0;120;120;CEDEÑO MENDOZA NANCY CECIBEL;2;1; ; ; 
7;7;739;012;1799;6;ORTEGA LOOR VIRGINIA GRECIA;2;2;1;1;12;12;0;120;120;PATIÑO BENITEZ ANGEL CLODALDO;1;4; ; ; 
7;7;721;010;1126;2;CARRASCO CARPIO LIZT GLADYS;2;2;1;1;2;2;0;20;20;LARA MOREJON RICARDO ANDRES;1;1; ; ; 
7;7;618;006;1216;4;NIVELA SEVILLANO LEIDY JULIANA;2;1;1;1;12;12;0;120;120;MORANTE CEDEÑO YOMIRA LILIBETH;2;1; ; ; 
7;7;720;001;483;4;COELLO ARIAS WILLIAN LEONARDO;1;2;1;1;12;12;0;120;120;PEREIRA CHANGOTASIG KATTY SUSANA;2;1; ; ; 
7;7;614;051;464;3;LUNA MARTINEZ MAYRA ELIZABETH;2;2;1;1;12;12;0;120;120;ZAMBRANO PISCO JUAN ALFREDO;1;2; ; ; 
7;7;720;001;488;5;CARRILLO AREVALO ILIANA DANIELA;2;1;1;1;12;12;0;120;120;CASTILLO BRAVO JORGE GEOVANNY;1;2; ; ; 
9;9;739;012;1084;9;TORRES PARREÑO AMOSANDRA NAYASKA;2;1;1;1;0;0;0;0;0;RUIZ AYALA JORGE LUIS;1;1; ; ; 
7;7;2;021023;225;3;CARBO AGUIRRE JONATHAN ALEXI;1;1;1;1;12;12;0;120;120;ASPIAZU VARGAS ANA CARLOTA;2;1; ; ; 
7;7;2;021023;228;6;DONOSO TOVAR NEYDA TATIANA;2;1;1;1;12;12;0;120;120;JORGGE ALAVA IGNACIO JOFFRE;1;4; ; ; 
7;7;718;002;424;5;AGUILERA ARREAGA ERIKA TATIANA;2;1;1;1;12;12;0;120;120;FLORES MELENDEZ LENIN RAMON;1;1; ; ; 
7;7;721;010;1468;3;VILLACRESES MIÑO LOURDES AIDA;2;1;1;1;12;12;0;120;120;ARVELAEZ TAMAYO KERLY TONNYN;1;3; ; ; 
7;7;700;008;1708;4;CAICEDO CHENCHE JOHANNA MAGALI;2;1;1;1;12;12;0;120;120;GARCIA FAJARDO PEDRO PABLO;1;4; ; ; 
7;7;721;010;1490;6;GUARDERAS CORTEZ VICTOR RICARDO;1;1;1;1;12;12;0;120;120;VALVERDE POZO ANGELA DEL ROCIO;2;4; ; ; 
7;7;618;006;1220;6;LOPEZ JIMENEZ MAYLING GEORGELINE;2;1;1;1;12;12;0;120;120;FERRIN TRIANA ARIANNA GABRIELA;2;1; ; ; 
7;7;738;069;1210;6;BALLADARES ZAMBRANO JENNIFFER THALIA;2;1;1;1;12;12;0;120;120;MACIAS PALMA KLEVER JAVIER;1;1; ; ; 
7;7;741;005;568;6;REYES CAMPUZANO ANA LEONOR;2;1;1;1;12;12;0;120;120;PALACIOS CAMPUZANO KLEBER JONATHAN;1;1; ; ; 
7;7;626;017;1802;5;LAYANA MACKLIFF WALTER FRANCO;1;1;1;1;12;12;0;120;120;SUAREZ LIMONES TOMAS RUBEN;1;1; ; ; 
7;7;739;012;1790;4;BRIONES VERA CAROLINE LISSETTE;2;1;1;1;12;12;0;120;120;GONZALEZ NAVARRO MARCOS LUIS;1;4; ; ; 
8;8;740;007;1129;1;SANCHEZ CASTELLO WILSON HOMERO;1;6;1;1;0;0;0;0;0;CASTILLO MANZABA DOLORES ALEXANDRA;2;2;GALLO ALVARADO PEDRO CARLOS;1;4
7;7;614;051;1895;2;BARRETO FALCONES AMIRA ALFREDINA;2;6;1;1;13;13;2;132;132;MENDOZA MACIAS RENZO FABIAN;1;3; ; ; 
7;7;721;010;1381;4;GONZALEZ CAÑARTE TEODORO QUINTILIANO;1;6;1;1;13;13;2;132;132;GONZALEZ OCHOA MERCY MARISOL;2;4; ; ; 
7;7;626;017;1865;5;MERCHAN PONCE FRANKLIN AUGUSTO;1;5;1;1;13;13;2;132;132;GUEVARA CALDERON VENUS PATRICIA;2;3; ; ; 
8;8;720;001;665;5;GUARANDA SANCHEZ ARSENIO SILVERIO;1;6;1;1;0;0;0;0;0;CASTILLO RODRIGUEZ IRENE SANTA;2;2;GUERRERO MAZORRA JOSE ALEJANDRO;1;1
7;7;589;035;1582;2;RIVADENEIRA BUSTOS CARMEN MERCEDES;2;6;1;1;8;8;0;80;80;COROZO VALENCIA WILMER JORVELIS;1;3; ; ; 
7;7;633;061;594;2;VELEZ MOREIRA CELIA GLADYS;2;6;1;1;13;13;2;132;132;PEÑA VILLAFUERTE LEONARDO MANUEL;1;2; ; ; 
7;7;72;001002;1886;1;MOREIRA VILLAVICENCIO NICOLAS OCTAVIO;1;6;1;1;13;13;1;131;131;CRUZ CHUMO HUGO DANIEL;1;2; ; ; 
7;7;65;035065;1450;4;BENAVIDES ZAMBRANO ZOILA TERESA;2;6;1;1;13;13;2;132;132;MARQUEZ LOPEZ JOSE LENIN;1;2; ; ; 
7;7;721;010;1873;3;SALAZAR CEVALLOS JUAN RAMON;1;6;1;1;13;13;1;131;131;RODRIGUEZ VERA DIOSNEY FILAMIR;1;4; ; ; 
7;7;588;018;715;1;ZAMBRANO ZAMBRANO OSCAR ESPIRITU SANTO;1;6;1;1;13;13;2;132;132;SCHWARZ PEÑA NATHALY LILIBETH;2;2; ; ; 
7;7;739;012;1073;3;VALERIANO PONCE ELICRO DUVAL;1;5;1;1;13;13;2;132;132;RIVAS LOOR KLERY ANDREINA;2;1; ; ; 
7;7;708;062;48;1;VELIZ VELIZ EDUARDO ALEJANDRO;1;5;1;1;20;20;0;200;200;GUILCAPI CUNALATA PAOLA LISETH;2;1; ; ; 
9;9;739;012;1083;10;CHAVEZ VASQUEZ ENRIQUE MARIANO;1;6;1;1;0;0;0;0;0;VALLEJO CASTRO VERONICA ALEXANDRA;2;2; ; ; 
7;7;588;018;759;1;INTRIAGO DAVILA EUSTEDIO NOE;1;5;1;1;13;13;1;131;131;CENTENO MORALES ANGELICA PAOLA;2;1; ; ; 
7;7;588;018;1163;3;QUIROZ INTRIAGO JACINTO ANTONIO;1;5;1;1;13;13;1;131;131;REGALADO MERO PAULINA DEL PILAR;2;4; ; ; 
7;7;721;010;1369;2;MENDOZA GUILLEN TITO LIVIO;1;4;1;1;13;13;2;132;132;PABLO NARANJO MARIA TERESA;2;4; ; ; 
7;7;618;006;472;5;DELGADO DELGADO HERMES BLADIMIRO;1;4;1;1;13;13;2;132;132;DELGADO QUINTERO CINTHIA VIOLETA;2;1; ; ; 
7;7;2;021023;137;3;MARCILLO BAQUE CARLOS JOEL;1;5;1;1;13;13;2;132;132;SOLORZANO PILOSO PRISSYLLA PAOLA;2;2; ; ; 
7;7;2;021023;140;3;MACIAS COVEÑA CARLOS MANUEL;1;4;1;1;13;13;1;131;131;ZAMBRANO DOMINGUEZ ROSA OLINDA;2;1; ; ; 
7;7;618;006;469;3;ARTEAGA PALACIOS WILVER WASHINGTON;1;4;1;1;13;13;2;132;132;CARDENAS MACIAS MARIA BELEN;2;1; ; ; 
7;7;676;019;1925;4;MOREIRA ZAMBRANO PASTORA CARLINA;2;5;1;1;13;13;1;131;131;CEDEÑO ZAMBRANO YONY YOVANNY;1;3; ; ; 
7;7;620;003;1908;1;REINA ESPINOZA CLETO ORLANDO;1;5;1;1;13;13;2;132;132;VILLACRESES REGALADO JEREXI ANTHONELLA;2;1; ; ; 
7;7;739;012;1069;1;FARFAN INTRIAGO MARCELO IVAN;1;4;1;1;13;13;2;132;132;MENDOZA FERNANDEZ VERONICA MONSERRATE;2;3; ; ; 
9;9;739;012;1077;2;ESTRADA BONILLA CARLOS ROMAN;1;4;1;1;0;0;0;0;0;JIJON CALDERON MARIA SARA;2;4; ; ; 
7;7;2;021023;134;1;DIAZ PALMA NILTON RAMIRO;1;4;1;1;13;13;2;132;132;GUADAMUD CARREÑO JESSIKA MARIANELA;2;2; ; ; 
7;7;740;007;888;4;ALCIVAR LOOR ANA ROSALIA;2;5;1;1;13;13;1;131;131;ZAMBRANO FAUBLA OCTAVIO ELIAS;1;4; ; ; 
7;7;620;003;1904;3;ACOSTA DEJANON DOLORES YANET;2;4;1;1;13;13;1;131;131;VACA ORTIZ MARIO IDELFONSO;1;4; ; ; 
7;7;620;003;1914;4;CASTRO RODRIGUEZ ISABEL MARISOL;2;5;1;1;13;13;2;132;132;SALVATIERRA TUMBACO OSTACIO RAFAEL;1;4; ; ; 
7;7;721;010;67;4;LOPEZ REYES LUCIA DARIOLETA;2;6;1;1;23;23;0;230;230;SALDARRIAGA VELEZ HECTOR EMILIO;1;3; ; ; 
7;7;620;003;1916;5;ZAMBRANO MERA JOSE GERMAN;1;5;1;1;13;13;2;132;132;RESABALA TUAREZ YURIS MERCEDES;2;3; ; ; 
7;7;588;018;717;3;SANTANA VILLAVICENCIO SIMON ARGEMIRO;1;4;1;1;13;13;2;132;132;DELGADO DELGADO LUISA DANIELA;2;3; ; ; 
7;7;65;035065;1443;3;BERGMANN REYNA CARLOS ALBERTO;1;4;1;1;13;13;2;132;132;MORENO INTRIAGO MARIA LUISA;2;5; ; ; 
7;7;676;019;1921;1;SOLORZANO GARCIA BOSCO GIOVANNY;1;4;1;1;13;13;1;131;131;ARTEAGA HOPPE JANIRA FRANCISCA;2;5; ; ; 
7;7;739;012;1006;1;ZAMBRANO VARGAS JOSE ALEJANDRO BLADIMIR;1;4;1;1;13;13;1;131;131;RUIZ GUTIERREZ JOHANA;2;2; ; ; 
7;7;65;035065;1466;2;CEDEÑO ZAMBRANO FELISITA MONCERRATE;2;4;1;1;13;13;1;131;131;CEDEÑO MOREIRA ROGER IVAN;1;3; ; ; 
7;7;626;017;1841;1;ARIAS AROCA VICTOR WILFRIDO DE LOS REYES;1;4;1;1;13;13;2;132;132;BARCIA MEDRANDA MISHEL BEATRIZ;2;2; ; ; 
7;7;633;061;559;1;VILLAVICENCIO PINARGOTE ENRIQUE ALEJANDRO;1;4;1;1;13;13;2;132;132;MENENDEZ PALACIOS MARIA CECILIA;2;1; ; ; 
7;7;614;051;1900;4;MOLINA MERA NERYS MAGALI;2;4;1;1;13;13;2;132;132;CORELLA ARGANDOÑA GUSTAVO ALFREDO;1;2; ; ; 
7;7;72;001002;1859;4;GONZALEZ SANCHEZ ANDRES WILMER;1;4;1;1;13;13;2;132;132;SALTOS ZAMBRANO YOMAIRA TERESILDA;2;2; ; ; 
7;7;676;019;1927;2;VERA MACIAS MARIANA DEL ROSARIO;2;4;1;1;13;13;2;132;132;CASTRO MOREIRA JOSE XAVIER;1;3; ; ; 
7;7;614;051;1898;3;PILAY FIGUEROA TOMAS JAIME;1;4;1;1;13;13;2;132;132;MOLINA MEJIA CHARITO DEL CARMEN;2;3; ; ; 
7;7;618;006;468;2;ALAVA AVILA MERCY MORAYMA JAZMINE;2;4;1;1;13;13;2;132;132;MANZO VELASQUEZ JOSE GABRIEL;1;6; ; ; 
7;7;740;007;886;3;SOLORZANO DELGADO JOSE SERGIO;1;4;1;1;13;13;1;131;131;CEDEÑO MENDOZA GEMA JOMIRA;2;1; ; ; 
7;7;676;019;1792;1;VINCES YOZA LUIS ALEJANDRO;1;4;1;1;9;9;2;92;92;ZAMBRANO ZAMBRANO MARIANA DE LA O;2;3; ; ; 
7;7;700;008;840;1;CEVALLOS SORNOZA LETTY SELINA;2;4;1;1;9;9;4;94;94;GUILLEN ALMEIDA JORGE WASHINGTON;1;3; ; ; 
7;7;740;007;364;3;ARTEAGA PINCAY DESIDERIO FAUSTINO;1;4;1;1;3;3;0;30;30;LEON CHALA JESSICA NARCISA;2;1; ; ; 
7;7;676;019;1926;1;CHIRIBOGA DAVALOS JORGE WASHINGTON;1;4;1;1;13;13;2;132;132;BERMEO ROMERO JESSICA KARINA;2;1; ; ; 
7;7;633;061;597;5;GOROZABEL LUCAS IVAN FERNANDO;1;4;1;1;13;13;2;132;132;CEDEÑO VELEZ ERMITA DALILA;2;4; ; ; 
7;7;2;021023;139;4;CALDERON PINARGOTE MONICA ALEXANDRA;2;4;1;1;13;13;2;132;132;MORAN LOOR LUIS ENRIQUE;1;3; ; ; 
7;7;618;006;470;4;VIVAR CANTOS MARTHA LUZ;2;4;1;1;13;13;2;132;132;ACUÑA TRIVIÑO OSCAR HONORIO;1;4; ; ; 
7;7;740;007;954;4;MERA SUAREZ PEDRO ANTONIO;1;4;1;1;13;13;2;132;132;ZAMBRANO CEDEÑO MARIA OLGA;2;3; ; ; 
7;7;740;007;912;1;BRAVO PEÑARRIETA VICENTA LADY ARACELY;2;4;1;1;13;13;2;132;132;MOREIRA VERA SERGIO AUGUSTO;1;4; ; ; 
7;7;620;003;743;1;MOREIRA MACIAS PEDRO EULICER;1;4;1;1;10;10;0;100;100;VILLALBA SILVA LILIANA VERENICE;2;2; ; ; 
7;7;700;008;1587;1;PEREZ VELEZ JORGE LUIS;1;4;1;1;13;13;2;132;132;GARCIA KUFFO ROCIO DEL CARMEN;2;5; ; ; 
7;7;620;003;1912;3;ANCHUNDIA VELASQUEZ JOSE VERISIMO;1;3;1;1;13;13;2;132;132;REYNA VELASQUEZ DILIA VANESSA;2;2; ; ; 
7;7;620;003;1910;2;PEÑAFIEL MERA LYLIAN GEOMAR;2;3;1;1;13;13;2;132;132;PROAÑO ESPINOZA BOLIVAR KELVIN;1;3; ; ; 
7;7;614;051;1144;2;RODRIGUEZ ZAMBRANO YOSENI ROCIO;2;4;1;1;17;17;1;171;171;FARINANGO TUPIZA EDISON FERNANDO;1;1; ; ; 
7;7;721;010;1876;4;HIDALGO VERA CARLINA AGUSTINA;2;4;1;1;13;13;1;131;131;MORA FAUBLA MARIELA DEL CARMEN;2;2; ; ; 
7;7;47;006061;1187;3;SALAZAR BERMEO ADOLFO FERNANDO;1;4;1;1;21;21;0;210;210;VELEZ ZAPATA MARIA ALEXANDRA;2;1; ; ; 
7;7;57;006061;1043;2;SOLEDISPA SACON ELSA MARGARITA;2;4;1;1;13;13;1;131;131;PARRAGA ZAMBRANO TERESA DE LOURDES;2;5; ; ; 
7;7;65;035065;1477;4;ARTEAGA MUÑOZ KARINA CECILIA;2;3;1;1;13;13;1;131;131;MONTESDEOCA PALACIOS JOSE DANIEL;1;1; ; ; 
7;7;626;017;1742;4;MACIAS CEDEÑO CESAR AUGUSTO;1;4;1;1;7;7;0;70;70;LOPEZ OLAYA LEYSI JASMIN;2;3; ; ; 
7;7;620;003;732;3;RENDON SANCHEZ ARMANDO RAFAEL;1;4;1;1;9;9;2;92;92;FLORES GOMEZ PAOLA ALEXANDRA;2;1; ; ; 
7;7;72;001002;1836;2;BELLO SABANDO NESDKY GEOVANNY;1;3;1;1;13;13;2;132;132;LARA MOREIRA LINDA NATALY;2;2; ; ; 
7;7;2;021023;142;5;LOOR MARQUINES ROBERTH ALEXANDER;1;3;1;1;13;13;2;132;132;ZAMBRANO PARRAGA FATIMA LILIANA;2;2; ; ; 
7;7;740;007;368;2;SANTANA ZAMBRANO OLANDA AGUSTINA;2;4;1;1;20;20;0;200;200;BOHORQUEZ ASCENCIO EUSEBIO PORFIRIO;1;4; ; ; 
7;7;700;008;1687;1;ZAMBRANO ZAMBRANO MARCOS TULIO;1;3;1;1;13;13;1;131;131;TORRES GOMEZ HENRY RAFAEL;1;3; ; ; 
7;7;72;001002;1888;3;CHILA ZAMORA PEDRO EUCLIDES;1;3;1;1;13;13;1;131;131;GARCIA COBEÑA LUPERCIO MIGUEL ANTONIO;1;4; ; ; 
7;7;741;005;1890;1;LOOR BARRETO FRANCISCO ELI;1;3;1;1;13;13;1;131;131;ESPINEL MOLINA RODOLFO RENATO;1;3; ; ; 
7;7;700;008;1602;3;RIVERA GONZALEZ JOSE ISAURO;1;3;1;1;13;13;2;132;132;GARCIA DELGADO JENNIFER TATIANA;2;2; ; ; 
7;7;588;018;716;2;ROBLES BERMELLO LUCIA SONIA;2;3;1;1;13;13;2;132;132;SANCHEZ PIN LEVIN SIMON;1;1; ; ; 
7;7;740;007;848;1;CARRANZA RODRIGUEZ JAVIEL VICENTE;1;3;1;1;13;13;1;131;131;MENDOZA VILLAVICENCIO MARIA NORALMA;2;3; ; ; 
7;7;739;012;1075;5;ZAMBRANO BAQUE EDUARDO ENRIQUE;1;2;1;1;13;13;2;132;132;SOLORZANO MUÑOZ GEOVANNA ANDREA;2;1; ; ; 
7;7;626;017;1287;4;SOLORZANO CHICHANDA NORMA ISABEL;2;3;1;1;9;9;2;92;92;REYES DEL PEZO FRANKLIN;1;4; ; ; 
7;7;588;018;762;2;BURBANO ENDARA CARMEN ASTERIA;2;3;1;1;13;13;1;131;131;ANGULO INTRIAGO WASHINGTON LEONIDAS;1;1; ; ; 
7;7;589;035;1010;3;ESPINOZA CASTILLO JACINTO ALBERTO;1;3;1;1;17;17;1;171;171;RUEDA VASQUEZ ANA ARGENTINA;2;6; ; ; 
7;7;739;012;1072;2;SALTOS VILLAPRADO GLENDA ARACELY;2;3;1;1;13;13;2;132;132;CEDEÑO RODRIGUEZ ROMEL ENRIQUE;1;3; ; ; 
9;9;700;008;1227;3;INTRIAGO QUIJANO AGUSTIN ANIBAL;1;2;1;1;0;0;0;0;0;JUMBO TORRES CONSUELO DE JESUS;2;4; ; ; 
7;7;741;005;1882;5;ZAMBRANO QUIROZ FOLKE NEVALDO;1;3;1;1;13;13;2;132;132;MIELES ZAMBRANO JOCELYN DANIELA;2;1; ; ; 
7;7;614;051;1902;5;VALENCIA MEJIA JORGE ENRIQUE;1;3;1;1;13;13;2;132;132;ARGANDOÑA ELLIS NELLY EULALIA;2;6; ; ; 
7;7;741;005;1891;2;MENDOZA GARCIA MERCEDES JANETH;2;3;1;1;13;13;1;131;131;MOLINA VERA CARLINA MONCERRATE;2;5; ; ; 
7;7;65;035065;1453;5;QUIJIJE DELGADO LUIS RAFAEL;1;3;1;1;13;13;2;132;132;TORRES CEDEÑO ELENA ANYELINE;2;4; ; ; 
7;7;620;003;1905;4;VERA MONTESDEOCA ANGEL BELISARIO;1;3;1;1;13;13;1;131;131;MACIAS VERA ELENA CECILIA;2;1; ; ; 
7;7;72;001002;1887;2;VERA ARCENTALES GEANINA ELISABETH;2;3;1;1;13;13;1;131;131;NAVARRETE QUIROZ MAYRA LASTENIA;2;3; ; ; 
7;7;2;021023;229;1;RIVERA ZAMBRANO JORGE ENRIQUE;1;3;2;2;26;26;0;260;260;DEL CASTILLO ROJAS LILIANA DE LOS ANGELES;2;5; ; ; 
7;7;620;003;985;1;ANDRADE MENDOZA RAUL ATANACIO;1;3;1;1;8;8;0;80;80;PEREA OLMEDO BRENDA ALEXA;2;2; ; ; 
7;7;721;010;1454;1;ZEVALLOS VERA TOMAS TUPACYUPANQUI;1;3;1;1;22;22;0;220;220;PROAÑO MENDEZ ANA LUCIA;2;3; ; ; 
7;7;626;017;1879;4;BAILON LOOR FROWEN LEOBEL;1;3;1;1;13;13;1;131;131;VELEZ RODRIGUEZ MIRIAN MONSERRATE;2;2; ; ; 
7;7;721;010;678;3;CEDEÑO LOZA JOSE RICARDO;1;3;1;1;4;4;0;40;40;MONROY BORJA ANITA CECILIA;2;2; ; ; 
9;9;721;010;789;3;GUILLEN MENDOZA MARIA ISABEL;2;2;1;1;0;0;0;0;0;ARIAS GONZALEZ HERNAN VICENTE;1;4; ; ; 
7;7;685;066;567;1;VELEZ MEJIA JOSE ABEL;1;4;1;1;23;23;0;230;230;TAPIA LLUMIQUINGA DALTON IVAN;1;3; ; ; 
7;7;721;010;1362;1;RODRIGUEZ FELIX SARUKA MARIA;2;2;1;1;13;13;2;132;132;RODRIGUEZ GUILLEN ROBERTO MANABI;1;4; ; ; 
7;7;33;001002012;1615;2;PILAY TEJENA OLINDA JACQUELINE;2;3;1;1;22;22;0;220;220;VELEZ HIDALGO MARCOS NAPOLEON;1;4; ; ; 
7;7;699;062;97;2;LOOR BAQUE ELENA YADIRA;2;3;1;1;9;9;4;94;94;CEDEÑO OCHOA DARWIN VICENTE;1;1; ; ; 
7;7;700;008;1723;4;VERA ZAMBRANO MARIA FANNY;2;3;1;1;13;13;1;131;131;MOREIRA VALDEZ MARIA FERNANDA;2;2; ; ; 
7;7;676;019;1930;5;MELO RIVERA WALTER STALIN;1;3;1;1;13;13;2;132;132;RIVERA SANCHEZ LUZ MARIA;2;3; ; ; 
7;7;614;051;1674;5;ZAMBRANO CEDEÑO ITALITO ISRRAEL;1;3;1;1;9;9;3;93;93;HERNANDEZ ALCIVAR SUSAN YAZMIN;2;2; ; ; 
7;7;2;021023;136;1;VERA VELEZ DAN HAMED;1;3;1;1;13;13;1;131;131;DURAN MUÑOZ MAURY LORENA;2;1; ; ; 
7;7;65;035065;1463;1;ZAMBRANO ARTEAGA JOSE RICARDO;1;3;1;1;13;13;1;131;131;LOOR ALCIVAR LEXI LIDUVINA;2;3; ; ; 
7;7;72;001002;1834;1;ZAMORA GARCIA MERY SEGUNDA;2;3;1;1;13;13;2;132;132;BELLO AMEN AARON VLADIMIR;1;6; ; ; 
7;7;65;035065;1433;1;ZAMBRANO VERA MARIANO;1;2;1;1;13;13;2;132;132;MACIAS ORTEGA WENDY ELENA MARISOL;2;3; ; ; 
7;7;740;007;253;2;PALACIOS ZAMBRANO MARIXA NEFERTY;2;3;1;1;23;23;0;230;230;VELOZ RAMIREZ ELVIS AARON;1;1; ; ; 
7;7;740;007;946;2;DIAZ SABANDO OMAR JIMMY;1;3;1;1;13;13;2;132;132;OSTAIZA CEDEÑO JUANA BEATRIZ;2;4; ; ; 
7;7;589;035;359;2;MOREIRA ROJAS FABIOLA ALEXANDRA;2;3;1;1;3;3;0;30;30;AMOROSO HUGO JORGE RAFAEL;1;1; ; ; 
9;9;626;017;1784;9;HERNANDEZ SALTOS NICOLAY ALEXANDER;1;3;1;1;0;0;0;0;0;GUAMAN GUERRERO MAYRA ISABEL;2;1; ; ; 
9;9;2;021023;17;1;CELI SANTOS GUILLERMO ALEJANDRO;1;3;1;1;0;0;0;0;0;LOPEZ GOMEZ DE LA TORRE MARIA CRISTINA;2;3; ; ; 
7;7;676;019;1928;3;BENDACK VELEZ DANY RENE;1;3;1;1;13;13;2;132;132;PIN PILOSO MIRIAN ANTONIA;2;3; ; ; 
7;7;626;017;1847;2;INTRIAGO MENDOZA JULY JOHANNA;2;3;1;1;13;13;2;132;132;VASQUEZ ASTUDILLO FRANKLIN CESAR;1;3; ; ; 
7;7;676;019;1929;4;SOLORZANO CEDEÑO YESENIA ALEXANDRA;2;3;1;1;13;13;2;132;132;MONRROY BERNARDO ABAD;1;5; ; ; 
9;9;589;035;795;3;VERA RODRIGUEZ CARLOS ALFREDO;1;3;1;1;0;0;0;0;0;RODRIGUEZ ZAMBRANO DIANE MARIE;2;2; ; ; 
7;7;620;003;1897;1;ANDRADE ALCIVAR KENIA MARIUXI;2;3;1;1;13;13;1;131;131;ZAMBRANO COBEÑA JORGE JULIO;1;2; ; ; 
7;7;740;007;877;2;ANTON ANCHUNDIA JESSICA MARICELA;2;2;1;1;13;13;1;131;131;SABANDO MOREIRA RUBEN FABIAN;1;3; ; ; 
9;9;741;005;1791;4;CANCHINGRE DELGADO PATRICIA YESSENIA;2;3;1;1;0;0;0;0;0;SALAZAR RIGAIL ROMMEL GEOVANNY;1;3; ; ; 
7;7;721;010;1378;3;MACHUCA MERA OLGA ROSALIA;2;2;1;1;13;13;2;132;132;ZAMBRANO CASTILLO LAURO MAXIMINO;1;3; ; ; 
9;9;614;051;900;3;CEVALLOS BARRETO CHRISTIAN ADALBERTO;1;3;1;1;0;0;0;0;0;MEJIA CUPUERAN GLORIA MORAYMA;2;4; ; ; 
1;1;741;005;692;1;ESPINEL MOLINA JOSE IVAN;1;2;1;1;0;0;0;0;0;QUIROZ CARDENAS DORIS LILIANA;2;4; ; ; 
7;7;676;019;1924;3;MERA CEDEÑO NESTOR MARIANO;1;3;1;1;13;13;1;131;131;DALGO FALCONES KARLA FERNANDA;2;2; ; ; 
7;7;721;010;1871;2;BITAR SILVA KALILA NOREANN;2;2;1;1;13;13;1;131;131;GANCHOZO VERGARA MARIA SURITA;2;3; ; ; 
7;7;700;008;1596;2;INTRIAGO CEVALLOS DORALI MONSERRATE;2;2;1;1;13;13;2;132;132;SUAREZ RODRIGUEZ JUAN JOSE;1;4; ; ; 
7;7;618;006;457;1;BRIONES RIVERA LEANDRO JOSUE;1;3;1;1;13;13;2;132;132;POGGI DEL SALTO EDITH PAOLA;2;3; ; ; 
7;7;614;051;1893;1;SAN LUCAS ARTEAGA LEONARDO FRANCISCO;1;3;1;1;13;13;2;132;132;COELLO MAYEA APOLONIA MARGOT;2;3; ; ; 
9;9;626;017;1772;6;OÑATE CEVALLOS CLAUDIA ALICIA;2;3;1;1;0;0;0;0;0;CONTRERAS CRUZ ELIO ANTONIO;1;4; ; ; 
7;7;2;021023;141;4;BARREIRO VEGA MARIA FERNANDA;2;2;1;1;13;13;1;131;131;PONCE MEJIA ROSARIO ENRIQUE;2;6; ; ; 
7;7;633;061;595;3;DELGADO FLORES JEFFERSON BYRON;1;2;1;1;13;13;2;132;132;SAN LUCAS MARCILLO GEOMARA KATHERINE;2;3; ; ; 
7;7;588;018;723;5;QUIJIJE MENOSCAL TONY RAUL;1;3;1;1;13;13;2;132;132;TOALA FIGUEROA MARGARITA;2;3; ; ; 
7;7;739;012;1018;3;CEDEÑO GUZMAN JOSE OCTAVIO;1;2;1;1;13;13;1;131;131;NAVIA CHIA VERONICA ROGELIA;2;2; ; ; 
